E,N,y,x
2649739.579,1182036.494,649739.1,182036.66
2647954.981,1176342.382,647954.55,176342.6
2648724.538,1170739.572,648724.25,170739.7
2641410.049,1171620.285,641409.8,171620.51
2642883.493,1169443.142,642883.29,169443.3
2635849.1,1167318.01,635849,167318.2
2634435.61,1170344.06,634435.34,170344.39
2633154.434,1167486.243,633154.29,167486.57
2631205.44,1218691.58,631204.98,218691.46
2634292.95,1220241.699,634292.43,220241.56
2635778.343,1164757.351,635778.23,164757.65
2641703.061,1164919.309,641702.9,164919.55
2643147.164,1167099.393,643146.94,167099.68
2667116.905,1176702.44,667116.39,176702.68
2665718.518,1177602.333,665717.93,177602.63
2661389.72,1173301.8,661389.21,173302.12
2624852.759,1151658.561,624852.92,151658.66
2629827.332,1151216.492,629827.51,151216.56
2630083.226,1146798.799,630083.44,146798.88
2629872.93,1155582.109,629872.98,155582.35
2625700.037,1154077.702,625700.11,154077.93
2623063.168,1155094.44,623063.23,155094.64
2633431.408,1151084.773,633431.51,151085.11
2637220.664,1149421.139,637220.82,149421.38
2635553.07,1155683.758,635553.05,155684.17
2632168.066,1156844.333,632168.13,156844.57
2622695.283,1157545.128,622695.33,157545.34
2626001.366,1157489.679,626001.35,157489.81
2636407.482,1158955.774,636407.33,158956.19
2636091.185,1161509.671,636091.02,161510.06
2628972.346,1160253.959,628972.43,160254.09
2627184.754,1163499.113,627184.79,163499.35
2634023.921,1164950.904,634023.8,164951.22
2638254.54,1163112.34,638254.44,163112.57
2651563.201,1173685.433,651562.82,173685.54
2654141.05,1176600.309,654140.61,176600.58
2656688.952,1174287.078,656688.58,174287.37
2650923.722,1167280.771,650923.43,167281
2658897.817,1170000.975,658897.51,170001.36
2659076.098,1172393.813,659075.67,172394.12
2661119.504,1169850.383,661119.1,169850.82
2665438.833,1167123.063,665438.31,167123.41
2645373.038,1165625.386,645372.82,165625.62
2649040.045,1162116.932,649039.93,162117.12
2571097.06,1220268.56,571096.95,220267.86
2568450.115,1217938.977,568450.04,217938.4
2570655.48,1216958.184,570655.43,216957.55
2615421.643,1230775.017,615421.26,230774.74
2596415.649,1240531.868,596415.26,240531.45
2595369.592,1236663.084,595369.17,236662.69
2661527.607,1178239.876,661527.16,178240.11
2555342.27,1214665.36,555342.46,214664.75
2557994.053,1215620.16,557994.246,215619.627
2573210.543,1231446.055,573210.28,231445.4
2570534.53,1231698.279,570534.35,231697.62
2641896.96,1155278.31,641896.98,155278.54
2640444.233,1158855.111,640444.13,158855.36
2643261.317,1161238.752,643261.16,161239.07
2575935.398,1233947.679,575935.17,233947.09
2669035.55,1157192.17,669035.26,157192.45
2666463.85,1163138.839,666463.52,163139.12
2675216.79,1166274.42,675216.33,166274.69
2666718.214,1171543.742,666717.79,171543.99
2669888.823,1176746.921,669888.29,176747.23
2677252.7,1175792.07,677252.17,175792.36
2676312.48,1180581.13,676311.9,180581.36
2571624.231,1206878.521,571624.22,206878.16
2570237.516,1210066.901,570237.56,210066.31
2569113.389,1208617.169,569113.38,208616.74
2668923.345,1179941.576,668922.82,179941.81
2671033.889,1182282.048,671033.34,182282.26
2667988.945,1181186.578,667988.4,181186.84
2661090.13,1180557.74,661089.58,180557.9
2653708.225,1178927.2,653707.74,178927.42
2646448.98,1181951.38,646448.48,181951.45
2569630.993,1203331.264,569631.01,203331.01
2569166.392,1207577.314,569166.36,207576.84
2568667.666,1207007.755,568667.7,207007.3
2571951.921,1209771.81,571951.92,209771.32
2571550.089,1211239.356,571550.11,211238.81
2570695.763,1211066.926,570695.71,211066.42
2633591.643,1215417.81,633591.15,215417.74
2631915.365,1223237.996,631914.83,223237.84
2633214.215,1223149.325,633213.71,223149.18
2597978.717,1140740.901,597979.1,140740.95
2583639.65,1134348.661,583640.09,134348.31
2583277.41,1130895.68,583277.93,130895.39
2582408.733,1140564.19,582409.22,140563.86
2581590.474,1135093.453,581590.98,135093.1
2581272.84,1143283.24,581273.26,143282.93
2582162.158,1148549.129,582162.49,148548.98
2588228.443,1161847.04,588228.69,161847.04
2596004.48,1166887.538,596004.67,166887.65
2595038.782,1171048.921,595038.95,171048.91
2590250.587,1179420.21,590250.63,179420.14
2592417.062,1174861.312,592417.17,174861.29
2587574.73,1182974.576,587574.751,182974.514
2591893.768,1189592.646,591893.695,189592.577
2588601.423,1192930.851,588601.4,192930.74
2584705.838,1193128.2,584705.85,193128.076
2581209.863,1197382.354,581209.85,197382.16
2583125.878,1199419.724,583125.83,199419.5
2582657.077,1204890.592,582656.98,204890.35
2580703.951,1199734.677,580703.91,199734.5
2577178.723,1200733.415,577178.69,200733.23
2573815.77,1201435.73,573815.79,201435.53
2572170.776,1212084.554,572170.8,212084.07
2573881.467,1213343.552,573881.46,213343.06
2576162.598,1214535.56,576162.53,214535.07
2572944.502,1214791.624,572944.47,214791.06
2638547.286,1175044.94,638546.95,175045.17
2594054.548,1236570.123,594054.08,236569.73
2594602.558,1236649.342,594602.12,236648.9
2667512.675,1175120.585,667512.1,175120.92
2607854.687,1245303.609,607854.24,245303.22
2608303.027,1242521.845,608302.67,242521.54
2610669.775,1243582.06,610669.34,243581.73
2572668.246,1212310.435,572668.25,212309.96
2608891.042,1241348.793,608890.63,241348.48
2609604.167,1238404.721,609603.78,238404.4
2602510.731,1234689.576,602510.37,234689.2
2600520.652,1235312.888,600520.2,235312.48
2597798.223,1231286.095,597797.86,231285.68
2595512.295,1236074.788,595511.92,236074.36
2595267.489,1231270.413,595267.1,231270.01
2573554.716,1212249.314,573554.73,212248.82
2599696.284,1224191.995,599695.97,224191.51
2598218.2,1225354.4,598217.87,225353.95
2602467.076,1225172.849,602466.77,225172.44
2599154.73,1220308.174,599154.4,220307.8
2603814.963,1223043.877,603814.66,223043.52
2598771.673,1218809.848,598771.38,218809.52
2595427.53,1218897.984,595427.26,218897.6
2592757.621,1218092.146,592757.37,218091.73
2598607.127,1216528.59,598606.96,216528.33
2598107.73,1213965.063,598107.57,213964.89
2600035.886,1215090.609,600035.66,215090.38
2595790.878,1236496.582,595790.46,236496.15
2605998.539,1222800.198,605998.22,222799.84
2615115.543,1221027.769,615115.19,221027.56
2594247.657,1236347.667,594247.18,236347.18
2618813.589,1223171.894,618813.19,223171.64
2620282.945,1223893.069,620282.49,223892.78
2621397.146,1225108.558,621396.75,225108.29
2618979.532,1225864.585,618979.13,225864.33
2617002.74,1225926.48,617002.31,225926.19
2619785.523,1227227.445,619785.11,227227.23
2613537.468,1232723.717,613537.06,232723.44
2609524.76,1231501.35,609524.39,231501
2623027.057,1236241.113,623026.59,236240.83
2625510.045,1235982.827,625509.55,235982.55
2612119.128,1222592.901,612118.83,222592.58
2594717.853,1236320.395,594717.44,236319.95
2628410.75,1232539.849,628410.3,232539.58
2612111.786,1236449.449,612111.41,236449.13
2633176.937,1225583.754,633176.4,225583.56
2592284.535,1202489.828,592284.42,202489.69
2581621.778,1223290.516,581621.6,223289.92
2612175.519,1241623.023,612175.08,241622.72
2604703.749,1242773.893,604703.31,242773.57
2607305.888,1241514.192,607305.49,241513.91
2577834.04,1236230.811,577833.78,236230.24
2573133.531,1212455.592,573133.54,212455.1
2573007.419,1212892.825,573007.429,212892.358
2572773.475,1213139.906,572773.485,213139.431
2572565.987,1213937.348,572565.964,213936.858
2572794.91,1213612.912,572794.906,213612.443
2612012.715,1185549.923,612012.65,185549.97
2635099.452,1191329.14,635099.01,191329.13
2663464.003,1180780.791,663463.46,180781.05
2586283.03,1156918.66,586283.39,156918.55
2588243.104,1179368.998,588243.11,179368.96
2608740.121,1221645.4,608739.83,221645.08
2636093.419,1198118.415,636092.95,198118.39
2604284.274,1237432.395,604283.93,237432
2608159.179,1267876.99,608158.718,267876.38
2608940.308,1266136.661,608939.843,266136.086
2609183.864,1267662.812,609183.39,267662.22
2604546.423,1265863.143,604545.99,265862.53
2604794.456,1264191.772,604794.02,264191.18
2608910.79,1263542.678,608910.32,263542.12
2610767.702,1264193,610767.21,264192.45
2610716.097,1266275.189,610715.617,266274.619
2611427.735,1263239.298,611427.248,263238.753
2605411.919,1261329.567,605411.52,261329.02
2606781.95,1260752.589,606781.54,260752.06
2610710.122,1260608.455,610709.65,260607.94
2608138.868,1257759.499,608138.45,257759.02
2604153.699,1254185.331,604153.27,254184.85
2601809.301,1255848.365,601808.9,255847.87
2601004.044,1253017.945,601003.62,253017.47
2598602.93,1254945.1,598602.52,254944.61
2601547.64,1257600.02,601547.24,257599.52
2603987.051,1251664.346,603986.61,251663.88
2596116.89,1247679.803,596116.51,247679.36
2599400.196,1251480.246,599399.78,251479.78
2595576.083,1252298.296,595575.66,252297.81
2592920.692,1252876.927,592920.24,252876.46
2599903.522,1247783.955,599903.11,247783.5
2606269.4,1251356.354,606268.93,251355.89
2605079.381,1248633.931,605078.93,248633.48
2607937.888,1254274.235,607937.44,254273.77
2613269.62,1256926.936,613269.13,256926.47
2610293.817,1253519.083,610293.34,253518.64
2608711.842,1251505.295,608711.37,251504.86
2613530.943,1253169.67,613530.47,253169.26
2614349.562,1260393.893,614349.05,260393.4
2613421.79,1264044.582,613421.26,264044.04
2616278.726,1263166.526,616278.17,263166.02
2615058.53,1264811.78,615057.98,264811.23
2613118.731,1265369.723,613118.208,265369.174
2613552.4,1266321.775,613551.854,266321.2
2615392.17,1266698.354,615391.6,266697.78
2613840.843,1267427.527,613840.28,267426.94
2614890.29,1267916.352,614889.683,267915.721
2616515.029,1266057.424,616514.44,266056.88
2618381.808,1261123.314,618381.25,261122.83
2615742.1,1258548.99,615741.6,258548.52
2619678.631,1258922.869,619678.1,258922.39
2623395.644,1258682.867,623395.09,258682.44
2621532.152,1256613.714,621531.63,256613.3
2623008.798,1254414.346,623008.28,254413.99
2619213.747,1253499.555,619213.26,253499.17
2620516.424,1251270.497,620515.92,251270.14
2618206.389,1250636.274,618205.91,250635.91
2615577.64,1250816.083,615577.17,250815.69
2615450.541,1246460.166,615450.07,246459.83
2614034.702,1248472.571,614034.23,248472.19
2618261.81,1246300.59,618261.3,246300.26
2620792.489,1248870.046,620791.99,248869.72
2622001.247,1246482.751,622000.74,246482.45
2623832.16,1250230.068,623831.64,250229.75
2627053.855,1249940.211,627053.34,249939.94
2624580.042,1243165.491,624579.55,243165.22
2628091.63,1245849.77,628091.13,245849.56
2631575.62,1247844.606,631575.11,247844.39
2627217.403,1252721.494,627216.9,252721.17
2628462.608,1255538.992,628462.05,255538.67
2628621.78,1258947.8,628621.19,258947.44
2628337.142,1261010.35,628336.54,261009.94
2633183.649,1257020.794,633183.04,257020.48
2631581.51,1252873.84,631580.93,252873.57
2633445.683,1250273.632,633445.17,250273.4
2636889.024,1254453.358,636888.4,254453.11
2637521.321,1251092.895,637520.75,251092.67
2615796.321,1267427.809,615795.695,267427.212
2617034.12,1267721.225,617033.597,267720.651
2608623.878,1270132.859,608623.394,270132.325
2599645.016,1260107.977,599644.63,260107.46
2605866.514,1260153.539,605866.1,260153.02
2591693.09,1250617.27,591692.65,250616.79
2591294.92,1255778.75,591294.42,255778.26
2610691.388,1269520.69,610690.901,269520.142
2611188.917,1271075.496,611188.453,271074.946
2609426.176,1269428.24,609425.694,269427.7
2610799.102,1268603.06,610798.621,268602.498
2611189.167,1267198.87,611188.685,267198.304
2611809.215,1267221.169,611808.729,267220.597
2613280.26,1267388.668,613279.731,267388.088
2611604.703,1270628.255,611604.223,270627.705
2612606.954,1270681.309,612606.478,270680.733
2611833.807,1269743.894,611833.312,269743.324
2612634.088,1269865.433,612633.585,269864.844
2612386.372,1269007.567,612385.857,269006.978
2613550.177,1269542.962,613549.579,269542.364
2614588.009,1270802.571,614587.414,270801.945
2613968.733,1268684.033,613968.161,268683.399
2615309.16,1270511.42,615308.581,270510.797
2614547.83,1269240.254,614547.249,269239.632
2615107.489,1268362.724,615106.897,268362.089
2615072.769,1272445.251,615072.206,272444.586
2615979.62,1271524.905,615979.037,271524.253
2615998.881,1271828.28,615998.293,271827.623
2616150.883,1269076.86,616150.296,269076.241
2617074.605,1271244.275,617074.003,271243.618
2616279.594,1270878.626,616278.999,270877.984
2616935.444,1269811.707,616934.826,269811.065
2616580.855,1268525.055,616580.255,268524.446
2617311.482,1270628.043,617310.873,270627.4
2618213.304,1269888.434,618212.622,269887.836
2617306.92,1268507.87,617306.3,268507.3
2618505.751,1268986.431,618505.056,268985.91
2617680.463,1268122.648,617679.805,268122.115
2617599.456,1271541.325,617598.844,271540.667
2617925.098,1271177.864,617924.477,271177.211
2618320.102,1272529.739,618319.407,272529.054
2619003.77,1272035.978,619003.049,272035.345
2619902.342,1272357.604,619901.577,272356.982
2618499.256,1271351.399,618498.594,271350.777
2618740.414,1269510.839,618739.729,269510.277
2619732.434,1268754.092,619731.718,268753.551
2497355.73,1133071.59,497356.4,133070.96
2498882.873,1130410.545,498883.59,130410.15
2498882.953,1130410.845,498883.62,130410.18
2498886.678,1130407.689,498887.34,130407.04
2498886.598,1130407.409,498887.31,130407.01
2498892.007,1130403.173,498892.67,130402.53
2498891.937,1130402.893,498892.64,130402.5
2498945.06,1130358.294,498945.71,130357.68
2498945.03,1130358.004,498945.68,130357.65
2498948.794,1130355.052,498949.44,130354.42
2498948.594,1130354.922,498949.24,130354.57
2498945.225,1130352.193,498945.84,130351.57
2498945.195,1130352.203,498945.84,130351.85
2498942.196,1130348.653,498942.82,130348.03
2498942.166,1130348.663,498942.81,130348.31
2498932.588,1130337.395,498933.23,130336.77
2498932.558,1130337.405,498933.2,130337.05
2498892.039,1130270.67,498892.67,130270.03
2498892.009,1130270.68,498892.64,130270.31
2498892.089,1130267.442,498892.71,130266.82
2498892.049,1130267.162,498892.68,130266.79
2498895.229,1130264.332,498895.86,130263.69
2498895.199,1130264.032,498895.83,130263.66
2498925.511,1130248.076,498926.13,130247.46
2498925.461,1130247.806,498926.1,130247.43
2498983.059,1130223.023,498983.71,130222.38
2498983.029,1130222.733,498983.68,130222.35
2499040.896,1130197.941,499041.5,130197.3
2499040.806,1130197.661,499041.47,130197.27
2499089.095,1130176.987,499089.75,130176.33
2499089.045,1130176.697,499089.72,130176.3
2499104.152,1130169.609,499104.81,130168.94
2499104.102,1130169.309,499104.78,130168.91
2499110.041,1130165.369,499110.69,130164.73
2499109.881,1130165.209,499110.56,130164.81
2499102.95,1130154.128,499103.6,130153.47
2499102.92,1130154.128,499103.6,130153.73
2499091.587,1130136.135,499092.24,130135.44
2499091.557,1130136.105,499092.24,130135.71
2499088.466,1130131.034,499089.12,130130.34
2499088.436,1130131.004,499089.12,130130.61
2499069.631,1130100.22,499070.29,130099.57
2499069.601,1130100.19,499070.29,130099.8
2499069.441,1130099.9,499070.1,130099.25
2499069.411,1130099.87,499070.1,130099.48
2499058.469,1130081.938,499059.11,130081.24
2499058.439,1130081.908,499059.13,130081.52
2499056.007,1130074.677,499056.64,130073.98
2499055.917,1130074.437,499056.61,130074.05
2499057.167,1130066.916,499057.81,130066.23
2499057.087,1130066.586,499057.78,130066.2
2499061.318,1130060.395,499061.97,130059.71
2499061.248,1130060.065,499061.94,130059.68
2499117.854,1130004.482,499118.52,130003.84
2499117.804,1130004.182,499118.49,130003.81
2499122.765,1129999.041,499123.4,129998.43
2499122.685,1129998.771,499123.37,129998.4
2499136.106,1129984.248,499136.77,129983.6
2499136.056,1129983.938,499136.74,129983.57
2499143.757,1129974.076,499144.43,129973.43
2499143.717,1129973.766,499144.4,129973.4
2499179.69,1129926.306,499180.36,129925.68
2499179.65,1129926.006,499180.33,129925.65
2499188.742,1129926.427,499189.41,129925.78
2499188.702,1129926.107,499189.38,129925.75
2499196.193,1129921.775,499196.85,129921.11
2499195.963,1129921.515,499196.64,129921.16
2499184.113,1129902.496,499184.79,129901.85
2499184.083,1129902.496,499184.76,129902.14
2499179.983,1129894.376,499180.62,129893.79
2499179.663,1129894.186,499180.34,129893.83
2499187.213,1129891.626,499187.86,129891.03
2499187.153,1129891.356,499187.83,129891
2499190.983,1129888.666,499191.62,129888.08
2499190.913,1129888.406,499191.59,129888.05
2499232.651,1129850.927,499233.27,129850.31
2499232.561,1129850.637,499233.24,129850.28
2499387.065,1129710.908,499387.71,129710.27
2499386.995,1129710.598,499387.68,129710.24
2499447.033,1129656.499,499447.71,129655.87
2499446.993,1129656.199,499447.68,129655.84
2499448.793,1129654.909,499449.46,129654.27
2499448.743,1129654.599,499449.43,129654.24
2499478.952,1129627.579,499479.62,129626.93
2499478.902,1129627.259,499479.59,129626.9
2499480.412,1129615.6,499481.08,129614.94
2499480.362,1129615.27,499481.05,129614.91
2499487.041,1129611.14,499487.72,129610.53
2499486.881,1129610.97,499487.57,129610.61
2499469.438,1129584.954,499470.14,129584.32
2499469.258,1129584.924,499469.97,129584.59
2499490.014,1129548.905,499490.71,129548.29
2499489.974,1129548.595,499490.68,129548.26
2499552.211,1129445.92,499552.87,129445.31
2499552.151,1129445.62,499552.84,129445.28
2499586.139,1129414.344,499586.74,129413.65
2499586.019,1129413.964,499586.71,129413.62
2499651.128,1129353.86,499651.81,129353.21
2499651.078,1129353.54,499651.78,129353.18
2499657.04,1129348.358,499657.68,129347.71
2499656.95,1129348.038,499657.65,129347.68
2499780.331,1129246.068,499780.98,129245.43
2499780.241,1129245.758,499780.95,129245.4
2499895.357,1129150.636,499896.06,129149.96
2499895.327,1129150.286,499896.03,129149.93
2500015.038,1129051.341,500015.7,129050.71
2500014.888,1129051.121,500015.6,129050.76
2500000.761,1128991.846,500001.46,128991.19
2500000.651,1128991.636,500001.37,128991.28
2500010.684,1128976.569,500011.36,128975.93
2500010.614,1128976.249,500011.33,128975.9
2500109.835,1128923.753,500110.51,128923.12
2500109.745,1128923.433,500110.48,128923.09
2500237.595,1128852.033,500238.27,128851.4
